Time(0.1s),J2_Torque(Nm),J3_Torque(Nm)
23.3,177.0000,-194.0000
23.4,176.0000,-194.0000
23.5,177.0000,-194.0000
23.6,176.0000,-194.0000
23.7,177.0000,-194.0000
23.8,177.0000,-194.0000
23.9,176.0000,-194.0000
24.0,176.0000,-194.0000
24.1,176.0000,-194.0000
24.2,176.0000,-193.0000
24.3,176.0000,-193.0000
24.4,176.0000,-193.0000
24.5,178.0000,-193.0000
24.6,177.0000,-193.0000
24.7,177.0000,-193.0000
24.8,176.0000,-193.0000
24.9,177.0000,-193.0000
25.0,176.0000,-193.0000
25.1,176.0000,-193.0000
25.2,176.0000,-193.0000
25.3,176.0000,-193.0000
25.4,176.0000,-193.0000
25.5,176.0000,-193.0000
25.6,177.0000,-193.0000
25.7,177.0000,-193.0000
25.8,177.0000,-194.0000
25.9,177.0000,-194.0000
26.0,177.0000,-194.0000
26.1,176.0000,-194.0000
26.2,176.0000,-194.0000
26.3,176.0000,-195.0000
26.4,177.0000,-195.0000
26.5,176.0000,-195.0000
26.6,178.0000,-195.0000
26.7,177.0000,-195.0000
26.8,176.0000,-195.0000
26.9,176.0000,-195.0000
27.0,176.0000,-195.0000
27.1,176.0000,-195.0000
27.2,177.0000,-195.0000
27.3,177.0000,-195.0000
27.4,177.0000,-195.0000
27.5,177.0000,-195.0000
27.6,178.0000,-195.0000
27.7,177.0000,-195.0000
27.8,177.0000,-195.0000
27.9,176.0000,-195.0000
28.0,176.0000,-195.0000
28.1,177.0000,-195.0000
28.2,176.0000,-195.0000
28.3,177.0000,-195.0000
28.4,177.0000,-195.0000
28.5,177.0000,-195.0000
28.6,176.0000,-195.0000
28.7,176.0000,-195.0000
28.8,177.0000,-195.0000
28.9,177.0000,-195.0000
29.0,176.0000,-195.0000
29.1,177.0000,-195.0000
29.2,176.0000,-195.0000
29.3,177.0000,-195.0000
29.4,176.0000,-195.0000
29.5,177.0000,-195.0000
29.6,176.0000,-195.0000
29.7,177.0000,-195.0000
29.8,176.0000,-195.0000
29.9,177.0000,-195.0000
30.0,176.0000,-195.0000
30.1,176.0000,-195.0000
30.2,176.0000,-195.0000
30.3,176.0000,-195.0000
30.4,177.0000,-195.0000
30.5,177.0000,-195.0000
30.6,177.0000,-195.0000
30.7,178.0000,-195.0000
30.8,177.0000,-195.0000
30.9,176.0000,-195.0000
31.0,176.0000,-194.0000
31.1,176.0000,-194.0000
31.2,176.0000,-194.0000
31.3,178.0000,-194.0000
31.4,176.0000,-194.0000
31.5,176.0000,-194.0000
31.6,176.0000,-194.0000
31.7,176.0000,-194.0000
31.8,176.0000,-194.0000
31.9,177.0000,-194.0000
32.0,176.0000,-194.0000
32.1,177.0000,-194.0000
32.2,176.0000,-194.0000
32.3,176.0000,-194.0000
32.4,177.0000,-194.0000
32.5,176.0000,-194.0000
32.6,177.0000,-194.0000
32.7,176.0000,-194.0000
32.8,177.0000,-194.0000
32.9,176.0000,-194.0000
33.0,177.0000,-194.0000
33.1,177.0000,-194.0000
33.2,177.0000,-194.0000
33.3,176.0000,-194.0000
33.4,176.0000,-194.0000
33.5,177.0000,-194.0000
33.6,176.0000,-193.0000
33.7,177.0000,-193.0000
33.8,177.0000,-193.0000
33.9,178.0000,-193.0000
34.0,177.0000,-193.0000
34.1,177.0000,-193.0000
34.2,176.0000,-193.0000
34.3,177.0000,-193.0000
34.4,177.0000,-193.0000
34.5,176.0000,-193.0000
34.6,177.0000,-193.0000
34.7,176.0000,-193.0000
34.8,176.0000,-193.0000
34.9,176.0000,-193.0000
35.0,176.0000,-193.0000
35.1,176.0000,-193.0000
35.2,176.0000,-193.0000
35.3,177.0000,-193.0000
35.4,176.0000,-193.0000
35.5,176.0000,-193.0000
35.6,177.0000,-193.0000
35.7,176.0000,-193.0000
35.8,176.0000,-193.0000
35.9,177.0000,-193.0000
36.1,176.0000,-193.0000
36.1,176.0000,-194.0000
36.2,177.0000,-194.0000
36.3,177.0000,-194.0000
36.4,176.0000,-194.0000
36.5,177.0000,-194.0000
36.6,176.0000,-194.0000
36.7,176.0000,-194.0000
36.8,177.0000,-194.0000
36.9,177.0000,-194.0000
37.0,177.0000,-194.0000
37.1,177.0000,-194.0000
37.2,177.0000,-194.0000
37.3,177.0000,-194.0000
37.4,177.0000,-194.0000
37.5,176.0000,-194.0000
37.6,177.0000,-194.0000
37.7,177.0000,-194.0000
37.8,176.0000,-194.0000
37.9,176.0000,-194.0000
38.0,177.0000,-194.0000
38.1,176.0000,-194.0000
38.2,176.0000,-194.0000
38.3,176.0000,-194.0000
38.4,176.0000,-194.0000
38.5,176.0000,-194.0000
38.6,176.0000,-194.0000
38.7,176.0000,-194.0000
38.8,176.0000,-194.0000
38.9,176.0000,-194.0000
39.0,176.0000,-194.0000
39.1,176.0000,-194.0000
39.2,177.0000,-194.0000
39.3,177.0000,-194.0000
39.4,176.0000,-194.0000
39.5,177.0000,-194.0000
39.6,176.0000,-194.0000
39.7,176.0000,-194.0000
39.8,176.0000,-194.0000
39.9,178.0000,-194.0000
40.0,177.0000,-194.0000
40.1,176.0000,-194.0000
40.2,177.0000,-194.0000
40.3,177.0000,-194.0000
40.4,177.0000,-194.0000
40.5,176.0000,-194.0000
40.6,177.0000,-194.0000
40.7,177.0000,-194.0000
40.8,176.0000,-194.0000
40.9,177.0000,-194.0000
41.0,176.0000,-194.0000
41.1,176.0000,-194.0000
41.2,176.0000,-194.0000
41.3,177.0000,-194.0000
41.4,176.0000,-194.0000
41.5,177.0000,-194.0000
41.6,177.0000,-194.0000
41.7,178.0000,-194.0000
41.8,177.0000,-194.0000
41.9,177.0000,-194.0000
42.0,177.0000,-194.0000
42.1,177.0000,-194.0000
42.2,176.0000,-194.0000
42.3,176.0000,-194.0000
42.4,177.0000,-194.0000
42.5,176.0000,-194.0000
42.6,176.0000,-194.0000
42.7,176.0000,-194.0000
42.8,176.0000,-194.0000
42.9,177.0000,-194.0000
43.0,177.0000,-194.0000
43.1,177.0000,-194.0000
43.2,177.0000,-194.0000
43.3,177.0000,-194.0000
43.4,177.0000,-194.0000
43.5,176.0000,-194.0000
43.6,178.0000,-194.0000
43.7,178.0000,-194.0000
43.8,178.0000,-194.0000
43.9,176.0000,-194.0000
44.0,176.0000,-194.0000
44.1,176.0000,-194.0000
44.2,177.0000,-194.0000
44.3,177.0000,-194.0000
44.4,177.0000,-194.0000
44.5,176.0000,-194.0000
44.6,176.0000,-194.0000
44.7,176.0000,-194.0000
44.8,177.0000,-194.0000
44.9,177.0000,-194.0000
45.0,176.0000,-194.0000
45.1,178.0000,-194.0000
45.2,176.0000,-194.0000
45.3,177.0000,-194.0000
45.4,177.0000,-194.0000
45.5,177.0000,-194.0000
45.6,176.0000,-194.0000
45.7,176.0000,-194.0000
45.8,176.0000,-194.0000
45.9,177.0000,-194.0000
46.0,176.0000,-194.0000
46.1,177.0000,-194.0000
46.2,177.0000,-194.0000
46.3,176.0000,-194.0000
46.4,178.0000,-194.0000
46.5,176.0000,-194.0000
46.6,176.0000,-194.0000
46.7,177.0000,-194.0000
46.8,176.0000,-194.0000
46.9,177.0000,-194.0000
47.0,177.0000,-194.0000
47.1,177.0000,-194.0000
47.2,176.0000,-194.0000
47.3,176.0000,-194.0000
47.4,177.0000,-194.0000
47.5,177.0000,-194.0000
47.6,177.0000,-194.0000
47.7,177.0000,-194.0000
47.8,176.0000,-194.0000
47.9,177.0000,-194.0000
48.0,176.0000,-194.0000
48.1,176.0000,-194.0000
48.2,178.0000,-194.0000
48.3,176.0000,-194.0000
48.4,176.0000,-194.0000
48.5,177.0000,-194.0000
48.6,176.0000,-194.0000
48.7,177.0000,-194.0000
48.8,177.0000,-194.0000
48.9,176.0000,-194.0000
49.0,177.0000,-194.0000
49.1,176.0000,-194.0000
49.2,176.0000,-194.0000
49.3,177.0000,-194.0000
49.4,176.0000,-194.0000
49.5,177.0000,-194.0000
49.6,176.0000,-194.0000
49.7,176.0000,-194.0000
49.8,176.0000,-194.0000
49.9,177.0000,-194.0000
50.0,177.0000,-194.0000
50.1,177.0000,-194.0000
50.2,176.0000,-194.0000
50.3,176.0000,-194.0000
50.4,177.0000,-194.0000
50.5,177.0000,-194.0000
50.6,176.0000,-194.0000
50.7,176.0000,-194.0000
50.8,176.0000,-194.0000
50.9,176.0000,-194.0000
51.0,176.0000,-194.0000
51.1,176.0000,-194.0000
51.2,176.0000,-194.0000
51.3,177.0000,-194.0000
51.4,177.0000,-194.0000
51.5,177.0000,-194.0000
51.6,176.0000,-194.0000
51.7,177.0000,-194.0000
51.8,177.0000,-194.0000
51.9,178.0000,-194.0000
52.0,177.0000,-194.0000
52.1,178.0000,-194.0000
52.2,177.0000,-194.0000
52.3,176.0000,-194.0000
52.4,177.0000,-194.0000
52.5,177.0000,-194.0000
52.6,176.0000,-194.0000
52.7,177.0000,-194.0000
52.8,177.0000,-194.0000
52.9,176.0000,-194.0000
53.0,177.0000,-194.0000
53.1,176.0000,-194.0000
53.2,177.0000,-194.0000
53.3,177.0000,-194.0000
53.4,177.0000,-194.0000
53.5,176.0000,-194.0000
53.6,176.0000,-194.0000
53.7,178.0000,-194.0000
53.8,176.0000,-194.0000
53.9,176.0000,-194.0000
54.0,176.0000,-194.0000
54.1,176.0000,-194.0000
54.2,177.0000,-194.0000
54.3,178.0000,-194.0000
54.4,176.0000,-195.0000
54.5,177.0000,-195.0000
54.6,177.0000,-195.0000
54.7,176.0000,-195.0000
54.8,177.0000,-195.0000
54.9,177.0000,-195.0000
55.0,177.0000,-195.0000
55.1,176.0000,-195.0000
55.2,177.0000,-195.0000
55.3,177.0000,-195.0000
55.4,177.0000,-195.0000
55.5,176.0000,-195.0000
55.6,176.0000,-195.0000
55.7,177.0000,-195.0000
55.8,176.0000,-195.0000
55.9,176.0000,-195.0000
56.0,176.0000,-195.0000
56.1,177.0000,-195.0000
56.2,176.0000,-195.0000
56.3,177.0000,-195.0000
56.4,176.0000,-195.0000
56.5,176.0000,-195.0000
56.6,176.0000,-195.0000
56.7,176.0000,-195.0000
56.8,177.0000,-195.0000
56.9,177.0000,-195.0000
57.0,176.0000,-195.0000
57.1,176.0000,-195.0000
57.2,177.0000,-195.0000
57.3,176.0000,-193.0000
57.4,177.0000,-193.0000
57.5,177.0000,-193.0000
57.6,177.0000,-193.0000
57.7,177.0000,-193.0000
57.8,177.0000,-193.0000
57.9,177.0000,-193.0000
58.0,177.0000,-193.0000
58.1,177.0000,-193.0000
58.2,176.0000,-193.0000
58.3,177.0000,-193.0000
58.4,177.0000,-193.0000
58.5,176.0000,-193.0000
58.6,176.0000,-193.0000
58.7,176.0000,-193.0000
58.8,177.0000,-193.0000
58.9,177.0000,-193.0000
59.0,177.0000,-193.0000
59.1,177.0000,-193.0000
59.2,177.0000,-193.0000
59.3,177.0000,-193.0000
59.4,177.0000,-193.0000
59.5,177.0000,-194.0000
59.6,177.0000,-194.0000
59.7,177.0000,-194.0000
59.8,176.0000,-194.0000
59.9,176.0000,-193.0000
60.0,177.0000,-193.0000
60.1,176.0000,-193.0000
60.2,177.0000,-193.0000
60.3,176.0000,-193.0000
60.4,177.0000,-193.0000
60.5,177.0000,-193.0000
60.6,177.0000,-193.0000
60.7,177.0000,-193.0000
60.8,178.0000,-193.0000
60.9,176.0000,-193.0000
61.0,178.0000,-193.0000
61.1,177.0000,-193.0000
61.2,176.0000,-193.0000
61.3,178.0000,-193.0000
61.4,176.0000,-193.0000
61.5,176.0000,-193.0000
61.6,177.0000,-195.0000
61.7,176.0000,-195.0000
61.8,176.0000,-195.0000
61.9,176.0000,-195.0000
62.0,177.0000,-195.0000
62.1,177.0000,-195.0000
62.2,176.0000,-195.0000
62.3,176.0000,-195.0000
62.4,176.0000,-195.0000
62.5,176.0000,-195.0000
62.6,177.0000,-195.0000
62.7,178.0000,-194.0000
62.8,177.0000,-194.0000
62.9,176.0000,-194.0000
63.0,177.0000,-194.0000
63.1,176.0000,-194.0000
63.2,177.0000,-194.0000
63.3,176.0000,-193.0000
63.4,177.0000,-193.0000
63.5,177.0000,-193.0000
63.6,176.0000,-193.0000
63.7,176.0000,-193.0000
63.8,177.0000,-193.0000
63.9,176.0000,-194.0000
64.0,176.0000,-194.0000
64.1,176.0000,-194.0000
64.2,176.0000,-194.0000
64.3,176.0000,-194.0000
64.4,176.0000,-194.0000
64.5,177.0000,-194.0000
64.6,176.0000,-194.0000
64.7,176.0000,-194.0000
64.8,177.0000,-194.0000
64.9,176.0000,-194.0000
65.0,177.0000,-194.0000
65.1,176.0000,-194.0000
65.2,177.0000,-194.0000
65.3,176.0000,-194.0000
65.4,176.0000,-194.0000
65.5,177.0000,-194.0000
65.6,178.0000,-194.0000
65.7,178.0000,-194.0000
65.8,177.0000,-194.0000
65.9,177.0000,-194.0000
66.0,177.0000,-194.0000
66.1,177.0000,-194.0000
66.2,176.0000,-194.0000
66.3,177.0000,-194.0000
66.4,176.0000,-194.0000
66.5,177.0000,-194.0000
66.6,177.0000,-194.0000
66.7,177.0000,-194.0000
66.8,177.0000,-194.0000
66.9,178.0000,-194.0000
67.0,177.0000,-194.0000
67.1,176.0000,-194.0000
67.2,177.0000,-194.0000
67.3,177.0000,-194.0000
67.4,177.0000,-194.0000
67.5,176.0000,-194.0000
67.6,177.0000,-194.0000
67.7,176.0000,-194.0000
67.8,177.0000,-194.0000
67.9,176.0000,-194.0000
68.0,176.0000,-194.0000
68.1,176.0000,-194.0000
68.2,177.0000,-194.0000
68.3,177.0000,-194.0000
68.4,176.0000,-194.0000
68.5,177.0000,-194.0000
68.6,176.0000,-194.0000
68.7,177.0000,-194.0000
68.8,176.0000,-194.0000
68.9,177.0000,-194.0000
69.0,177.0000,-194.0000
69.1,177.0000,-194.0000
69.2,177.0000,-194.0000
69.3,177.0000,-193.0000
69.4,177.0000,-193.0000
69.5,177.0000,-193.0000
69.6,177.0000,-193.0000
69.7,176.0000,-193.0000
69.8,176.0000,-193.0000
69.9,177.0000,-193.0000
70.0,176.0000,-193.0000
70.1,176.0000,-193.0000
70.2,176.0000,-193.0000
70.3,178.0000,-194.0000
70.4,176.0000,-194.0000
70.5,177.0000,-194.0000
70.6,176.0000,-194.0000
70.7,176.0000,-194.0000
70.8,177.0000,-194.0000
70.9,177.0000,-194.0000
71.0,176.0000,-194.0000
71.1,177.0000,-194.0000
71.2,189.0000,-194.0000
71.3,240.0000,-189.0000
71.4,281.0000,-190.0000
71.5,270.0000,-185.0000
71.6,278.0000,-177.0000
71.7,296.0000,-174.0000
71.8,304.0000,-176.0000
71.9,323.0000,-177.0000
72.0,318.0000,-160.0000
72.1,321.0000,-167.0000
72.2,307.0000,-159.0000
72.3,304.0000,-168.0000
72.4,310.0000,-169.0000
72.5,296.0000,-165.0000
72.6,301.0000,-159.0000
72.7,296.0000,-158.0000
72.8,298.0000,-159.0000
72.9,302.0000,-158.0000
73.0,299.0000,-159.0000
73.1,305.0000,-152.0000
73.2,292.0000,-154.0000
73.3,292.0000,-154.0000
73.4,293.0000,-162.0000
73.5,297.0000,-163.0000
73.6,292.0000,-161.0000
73.7,302.0000,-167.0000
73.8,294.0000,-171.0000
73.9,296.0000,-157.0000
74.0,278.0000,-162.0000
74.1,286.0000,-157.0000
74.2,278.0000,-172.0000
74.3,278.0000,-168.0000
74.4,282.0000,-157.0000
74.5,275.0000,-165.0000
74.6,288.0000,-171.0000
74.7,294.0000,-169.0000
74.8,289.0000,-171.0000
74.9,294.0000,-174.0000
75.0,280.0000,-170.0000
75.1,281.0000,-174.0000
75.2,293.0000,-171.0000
75.3,286.0000,-171.0000
75.4,278.0000,-168.0000
75.5,295.0000,-170.0000
75.6,297.0000,-170.0000
75.7,288.0000,-181.0000
75.8,282.0000,-182.0000
75.9,285.0000,-182.0000
76.0,274.0000,-183.0000
76.1,276.0000,-187.0000
76.2,279.0000,-182.0000
76.3,273.0000,-199.0000
76.4,287.0000,-209.0000
76.5,284.0000,-204.0000
76.6,287.0000,-201.0000
76.7,277.0000,-209.0000
76.8,283.0000,-214.0000
76.9,273.0000,-217.0000
77.0,281.0000,-214.0000
77.1,277.0000,-224.0000
77.2,280.0000,-225.0000
77.3,283.0000,-231.0000
77.4,288.0000,-236.0000
77.5,283.0000,-232.0000
77.6,287.0000,-234.0000
77.7,279.0000,-238.0000
77.8,274.0000,-240.0000
77.9,280.0000,-243.0000
78.0,275.0000,-228.0000
78.1,275.0000,-234.0000
78.2,273.0000,-232.0000
78.3,291.0000,-245.0000
78.4,284.0000,-248.0000
78.5,286.0000,-247.0000
78.6,277.0000,-245.0000
78.7,278.0000,-244.0000
78.8,268.0000,-243.0000
78.9,263.0000,-246.0000
79.0,272.0000,-248.0000
79.1,275.0000,-243.0000
79.2,271.0000,-245.0000
79.3,287.0000,-257.0000
79.4,279.0000,-268.0000
79.5,267.0000,-264.0000
79.6,273.0000,-267.0000
79.7,268.0000,-261.0000
79.8,262.0000,-259.0000
79.9,259.0000,-258.0000
80.0,268.0000,-262.0000
80.1,273.0000,-264.0000
80.2,276.0000,-261.0000
80.3,280.0000,-262.0000
80.4,279.0000,-264.0000
80.5,274.0000,-267.0000
80.6,269.0000,-262.0000
80.7,268.0000,-254.0000
80.8,267.0000,-251.0000
80.9,263.0000,-261.0000
81.0,264.0000,-259.0000
81.1,270.0000,-259.0000
81.2,287.0000,-260.0000
81.3,286.0000,-262.0000
81.4,265.0000,-261.0000
81.5,272.0000,-262.0000
81.6,265.0000,-268.0000
81.7,266.0000,-256.0000
81.8,266.0000,-256.0000
81.9,256.0000,-258.0000
82.0,256.0000,-258.0000
82.1,276.0000,-265.0000
82.2,273.0000,-259.0000
82.3,277.0000,-253.0000
82.4,267.0000,-262.0000
82.5,269.0000,-265.0000
82.6,269.0000,-261.0000
82.7,268.0000,-247.0000
82.8,268.0000,-253.0000
82.9,261.0000,-261.0000
83.0,270.0000,-248.0000
83.1,259.0000,-255.0000
83.2,269.0000,-259.0000
83.3,260.0000,-265.0000
83.4,263.0000,-264.0000
83.5,259.0000,-263.0000
83.6,262.0000,-262.0000
83.7,251.0000,-265.0000
83.8,259.0000,-262.0000
83.9,266.0000,-264.0000
84.0,261.0000,-265.0000
84.1,271.0000,-273.0000
84.2,260.0000,-276.0000
84.3,272.0000,-279.0000
84.4,263.0000,-274.0000
84.5,258.0000,-282.0000
84.6,257.0000,-272.0000
84.7,253.0000,-272.0000
84.8,259.0000,-270.0000
84.9,261.0000,-270.0000
85.0,260.0000,-273.0000
85.1,272.0000,-288.0000
85.2,270.0000,-284.0000
85.3,262.0000,-284.0000
85.4,258.0000,-289.0000
85.5,258.0000,-285.0000
85.6,261.0000,-280.0000
85.7,252.0000,-274.0000
85.8,254.0000,-272.0000
85.9,252.0000,-272.0000
86.0,264.0000,-272.0000
86.1,267.0000,-276.0000
86.2,261.0000,-279.0000
86.3,266.0000,-286.0000
86.4,262.0000,-283.0000
86.5,258.0000,-284.0000
86.6,252.0000,-276.0000
86.7,259.0000,-279.0000
86.8,264.0000,-271.0000
86.9,248.0000,-269.0000
87.0,261.0000,-274.0000
87.1,261.0000,-278.0000
87.2,259.0000,-274.0000
87.3,269.0000,-278.0000
87.4,251.0000,-275.0000
87.5,251.0000,-280.0000
87.6,247.0000,-284.0000
87.7,245.0000,-284.0000
87.8,253.0000,-276.0000
87.9,241.0000,-277.0000
88.0,255.0000,-277.0000
88.1,251.0000,-278.0000
88.2,265.0000,-283.0000
88.3,257.0000,-289.0000
88.4,261.0000,-287.0000
88.5,246.0000,-295.0000
88.6,244.0000,-290.0000
88.7,240.0000,-290.0000
88.8,242.0000,-294.0000
88.9,257.0000,-290.0000
89.0,243.0000,-295.0000
89.1,254.0000,-285.0000
89.2,257.0000,-290.0000
89.3,256.0000,-303.0000
89.4,259.0000,-294.0000
89.5,245.0000,-300.0000
89.6,248.0000,-300.0000
89.7,248.0000,-308.0000
89.8,240.0000,-305.0000
89.9,232.0000,-298.0000
90.0,245.0000,-299.0000
90.1,243.0000,-298.0000
90.2,250.0000,-300.0000
90.3,252.0000,-305.0000
90.4,261.0000,-308.0000
90.5,265.0000,-298.0000
90.6,248.0000,-299.0000
90.7,244.0000,-299.0000
90.8,240.0000,-290.0000
90.9,244.0000,-287.0000
91.0,247.0000,-284.0000
91.1,247.0000,-284.0000
91.2,244.0000,-281.0000
91.3,247.0000,-286.0000
91.4,254.0000,-292.0000
91.5,262.0000,-296.0000
91.6,257.0000,-295.0000
91.7,240.0000,-294.0000
91.8,247.0000,-283.0000
91.9,230.0000,-284.0000
92.0,240.0000,-279.0000
92.1,228.0000,-276.0000
92.2,230.0000,-283.0000
92.3,216.0000,-289.0000
92.4,224.0000,-288.0000
92.5,211.0000,-283.0000
92.6,212.0000,-292.0000
92.7,206.0000,-285.0000
92.8,194.0000,-287.0000
92.9,186.0000,-285.0000
