Time(0.1s),J2_Torque(Nm),J3_Torque(Nm)
236.4,153.0000,-311.0000
236.5,153.0000,-311.0000
236.6,153.0000,-311.0000
236.7,153.0000,-311.0000
236.8,153.0000,-311.0000
236.9,153.0000,-311.0000
237.0,153.0000,-311.0000
237.1,153.0000,-311.0000
237.2,153.0000,-311.0000
237.3,153.0000,-311.0000
237.4,153.0000,-311.0000
237.5,153.0000,-311.0000
237.6,153.0000,-311.0000
237.7,153.0000,-311.0000
237.8,153.0000,-311.0000
237.9,153.0000,-311.0000
238.0,153.0000,-311.0000
238.1,153.0000,-311.0000
238.2,153.0000,-311.0000
238.3,153.0000,-311.0000
238.4,153.0000,-311.0000
238.5,153.0000,-311.0000
238.6,153.0000,-311.0000
238.7,153.0000,-311.0000
238.8,153.0000,-311.0000
238.9,153.0000,-311.0000
239.0,153.0000,-311.0000
239.1,153.0000,-311.0000
239.2,153.0000,-311.0000
239.3,153.0000,-311.0000
239.4,153.0000,-311.0000
239.5,153.0000,-311.0000
239.6,153.0000,-311.0000
239.7,153.0000,-311.0000
239.8,153.0000,-311.0000
239.9,153.0000,-311.0000
240.0,153.0000,-311.0000
240.1,153.0000,-311.0000
240.3,153.0000,-311.0000
240.3,153.0000,-311.0000
240.4,153.0000,-311.0000
240.6,153.0000,-311.0000
240.6,153.0000,-311.0000
240.7,153.0000,-311.0000
240.8,153.0000,-311.0000
240.9,153.0000,-311.0000
241.0,153.0000,-311.0000
241.1,153.0000,-311.0000
241.2,153.0000,-311.0000
241.3,153.0000,-311.0000
241.4,153.0000,-311.0000
241.5,153.0000,-311.0000
241.6,153.0000,-311.0000
241.8,153.0000,-311.0000
241.8,153.0000,-311.0000
241.9,153.0000,-311.0000
242.1,153.0000,-311.0000
242.1,153.0000,-311.0000
242.3,153.0000,-311.0000
242.4,153.0000,-311.0000
242.4,153.0000,-311.0000
242.5,153.0000,-311.0000
242.7,153.0000,-311.0000
242.8,153.0000,-311.0000
242.8,153.0000,-311.0000
242.9,153.0000,-311.0000
243.1,153.0000,-311.0000
243.2,153.0000,-311.0000
243.2,153.0000,-311.0000
243.3,153.0000,-311.0000
243.4,153.0000,-311.0000
243.5,153.0000,-311.0000
243.6,153.0000,-311.0000
243.7,153.0000,-311.0000
243.9,153.0000,-311.0000
243.9,153.0000,-311.0000
244.1,153.0000,-311.0000
244.1,153.0000,-311.0000
244.2,153.0000,-311.0000
244.3,153.0000,-311.0000
244.4,153.0000,-311.0000
244.5,153.0000,-311.0000
244.6,153.0000,-311.0000
244.7,153.0000,-311.0000
244.8,153.0000,-311.0000
244.9,153.0000,-311.0000
245.0,153.0000,-311.0000
245.1,153.0000,-311.0000
245.2,153.0000,-311.0000
245.3,153.0000,-311.0000
245.4,153.0000,-311.0000
245.5,153.0000,-311.0000
245.6,153.0000,-311.0000
245.7,153.0000,-311.0000
245.8,153.0000,-311.0000
245.9,153.0000,-311.0000
246.0,153.0000,-311.0000
246.1,153.0000,-311.0000
246.2,153.0000,-311.0000
246.3,153.0000,-311.0000
246.4,153.0000,-311.0000
246.5,153.0000,-311.0000
246.6,153.0000,-311.0000
246.7,153.0000,-311.0000
246.8,153.0000,-311.0000
246.9,153.0000,-311.0000
247.0,153.0000,-311.0000
247.1,153.0000,-311.0000
247.2,153.0000,-311.0000
247.3,153.0000,-311.0000
247.4,153.0000,-311.0000
247.5,153.0000,-311.0000
247.6,153.0000,-311.0000
247.7,153.0000,-311.0000
247.9,153.0000,-311.0000
247.9,153.0000,-311.0000
248.0,153.0000,-311.0000
248.1,153.0000,-311.0000
248.2,153.0000,-311.0000
248.3,153.0000,-311.0000
248.4,153.0000,-311.0000
248.5,153.0000,-311.0000
248.6,153.0000,-311.0000
248.7,153.0000,-311.0000
248.8,153.0000,-311.0000
248.9,153.0000,-311.0000
249.0,190.0000,-261.0000
249.1,190.0000,-273.0000
249.2,190.0000,-265.0000
249.3,190.0000,-268.0000
249.4,190.0000,-271.0000
249.5,190.0000,-264.0000
249.6,190.0000,-275.0000
249.7,190.0000,-264.0000
249.8,190.0000,-262.0000
249.9,190.0000,-262.0000
250.0,190.0000,-287.0000
250.1,190.0000,-265.0000
250.3,190.0000,-265.0000
250.3,192.0000,-260.0000
250.4,191.0000,-275.0000
250.5,190.0000,-269.0000
250.6,190.0000,-267.0000
250.7,190.0000,-270.0000
250.8,190.0000,-266.0000
250.9,190.0000,-260.0000
251.0,190.0000,-271.0000
251.1,190.0000,-267.0000
251.2,190.0000,-280.0000
251.3,190.0000,-274.0000
251.4,190.0000,-266.0000
251.5,190.0000,-272.0000
251.6,190.0000,-265.0000
251.7,190.0000,-281.0000
251.8,190.0000,-270.0000
251.9,190.0000,-275.0000
252.0,190.0000,-266.0000
252.1,190.0000,-261.0000
252.2,190.0000,-270.0000
252.3,190.0000,-268.0000
252.4,190.0000,-269.0000
252.5,191.0000,-268.0000
252.6,190.0000,-268.0000
252.7,190.0000,-268.0000
252.8,190.0000,-268.0000
252.9,190.0000,-268.0000
253.0,190.0000,-268.0000
253.1,190.0000,-268.0000
253.2,191.0000,-268.0000
253.3,190.0000,-268.0000
253.4,190.0000,-268.0000
253.5,190.0000,-268.0000
253.6,190.0000,-269.0000
253.7,190.0000,-269.0000
253.8,190.0000,-269.0000
253.9,190.0000,-269.0000
254.0,190.0000,-269.0000
254.1,190.0000,-269.0000
254.2,190.0000,-269.0000
254.3,190.0000,-269.0000
254.4,190.0000,-269.0000
254.5,190.0000,-269.0000
254.6,190.0000,-269.0000
254.7,190.0000,-269.0000
254.8,190.0000,-269.0000
255.0,190.0000,-269.0000
255.0,190.0000,-269.0000
255.2,190.0000,-269.0000
255.2,190.0000,-269.0000
255.3,190.0000,-269.0000
255.4,190.0000,-269.0000
255.5,190.0000,-269.0000
255.6,190.0000,-269.0000
255.7,190.0000,-269.0000
255.8,190.0000,-269.0000
256.0,190.0000,-269.0000
256.0,190.0000,-269.0000
256.2,190.0000,-269.0000
256.3,190.0000,-269.0000
256.3,190.0000,-269.0000
256.5,190.0000,-268.0000
256.6,191.0000,-268.0000
256.6,190.0000,-268.0000
256.7,190.0000,-268.0000
256.9,190.0000,-268.0000
257.0,190.0000,-268.0000
257.0,190.0000,-270.0000
257.2,190.0000,-270.0000
257.3,190.0000,-270.0000
257.3,190.0000,-270.0000
257.5,190.0000,-270.0000
257.5,190.0000,-270.0000
257.6,190.0000,-270.0000
257.7,190.0000,-270.0000
257.9,190.0000,-270.0000
258.0,190.0000,-270.0000
258.1,190.0000,-270.0000
258.2,190.0000,-270.0000
258.2,190.0000,-270.0000
258.4,190.0000,-270.0000
258.4,190.0000,-270.0000
258.5,190.0000,-270.0000
258.6,190.0000,-270.0000
258.7,190.0000,-270.0000
258.8,190.0000,-270.0000
258.9,190.0000,-270.0000
259.0,190.0000,-270.0000
259.1,190.0000,-270.0000
259.2,190.0000,-270.0000
259.3,190.0000,-270.0000
259.4,190.0000,-270.0000
259.6,190.0000,-270.0000
259.6,190.0000,-270.0000
259.8,190.0000,-270.0000
259.8,191.0000,-270.0000
259.9,190.0000,-270.0000
260.0,191.0000,-270.0000
260.1,190.0000,-270.0000
260.2,190.0000,-270.0000
260.3,190.0000,-270.0000
260.4,191.0000,-270.0000
260.5,190.0000,-270.0000
260.6,190.0000,-270.0000
260.7,190.0000,-270.0000
260.8,190.0000,-270.0000
260.9,190.0000,-270.0000
261.0,190.0000,-270.0000
261.1,190.0000,-270.0000
261.2,190.0000,-270.0000
261.4,190.0000,-270.0000
261.4,190.0000,-270.0000
261.5,190.0000,-270.0000
261.6,190.0000,-270.0000
261.7,190.0000,-270.0000
261.8,190.0000,-270.0000
261.9,190.0000,-270.0000
262.0,190.0000,-270.0000
262.1,190.0000,-270.0000
262.2,190.0000,-270.0000
262.3,190.0000,-270.0000
262.4,190.0000,-270.0000
262.5,190.0000,-270.0000
262.7,190.0000,-270.0000
262.7,190.0000,-270.0000
262.9,190.0000,-270.0000
262.9,190.0000,-270.0000
263.0,192.0000,-270.0000
263.2,191.0000,-270.0000
263.2,190.0000,-270.0000
263.3,190.0000,-270.0000
263.4,190.0000,-270.0000
263.5,190.0000,-270.0000
263.7,190.0000,-270.0000
263.7,190.0000,-270.0000
263.8,190.0000,-270.0000
263.9,190.0000,-270.0000
264.0,190.0000,-270.0000
264.1,190.0000,-270.0000
264.2,190.0000,-270.0000
264.3,190.0000,-270.0000
264.4,191.0000,-270.0000
264.5,191.0000,-270.0000
264.6,190.0000,-270.0000
264.7,190.0000,-270.0000
264.9,190.0000,-270.0000
265.0,190.0000,-270.0000
265.0,190.0000,-270.0000
265.2,190.0000,-270.0000
265.3,190.0000,-270.0000
265.3,191.0000,-270.0000
265.4,190.0000,-270.0000
265.5,190.0000,-270.0000
265.6,190.0000,-270.0000
265.7,190.0000,-270.0000
265.8,190.0000,-270.0000
265.9,190.0000,-270.0000
266.0,190.0000,-270.0000
266.1,190.0000,-270.0000
266.2,190.0000,-270.0000
266.4,190.0000,-270.0000
266.4,191.0000,-270.0000
266.6,191.0000,-270.0000
266.6,190.0000,-270.0000
266.8,190.0000,-270.0000
266.8,190.0000,-270.0000
267.1,190.0000,-270.0000
267.1,190.0000,-270.0000
267.1,190.0000,-270.0000
267.3,190.0000,-270.0000
267.4,190.0000,-270.0000
267.5,190.0000,-270.0000
267.6,190.0000,-270.0000
267.7,191.0000,-270.0000
267.7,190.0000,-270.0000
267.8,190.0000,-270.0000
267.9,191.0000,-270.0000
268.1,190.0000,-270.0000
268.1,190.0000,-270.0000
268.2,190.0000,-270.0000
268.3,190.0000,-270.0000
268.4,190.0000,-270.0000
268.5,190.0000,-270.0000
268.6,190.0000,-270.0000
268.7,190.0000,-270.0000
268.8,190.0000,-270.0000
268.9,190.0000,-270.0000
269.0,190.0000,-270.0000
269.1,190.0000,-270.0000
269.2,190.0000,-270.0000
269.3,190.0000,-270.0000
269.4,191.0000,-270.0000
269.5,190.0000,-270.0000
269.7,190.0000,-270.0000
269.8,190.0000,-270.0000
269.8,190.0000,-270.0000
269.9,190.0000,-270.0000
270.0,190.0000,-270.0000
270.1,190.0000,-270.0000
270.2,190.0000,-270.0000
270.3,190.0000,-270.0000
270.4,190.0000,-270.0000
270.6,190.0000,-270.0000
270.6,190.0000,-270.0000
270.7,190.0000,-270.0000
270.8,190.0000,-270.0000
270.9,190.0000,-270.0000
271.1,190.0000,-270.0000
271.1,191.0000,-270.0000
271.3,190.0000,-270.0000
271.3,190.0000,-270.0000
271.4,190.0000,-270.0000
271.5,190.0000,-270.0000
271.6,190.0000,-270.0000
271.7,190.0000,-270.0000
271.8,190.0000,-270.0000
271.9,190.0000,-270.0000
272.0,190.0000,-270.0000
272.1,190.0000,-270.0000
272.2,190.0000,-270.0000
272.3,190.0000,-270.0000
272.4,190.0000,-270.0000
272.5,190.0000,-270.0000
272.6,190.0000,-270.0000
272.8,190.0000,-270.0000
272.9,190.0000,-270.0000
273.0,190.0000,-270.0000
273.0,190.0000,-270.0000
273.1,190.0000,-270.0000
273.3,190.0000,-270.0000
273.3,190.0000,-270.0000
273.4,190.0000,-270.0000
273.5,190.0000,-270.0000
273.6,190.0000,-270.0000
273.7,191.0000,-270.0000
273.8,190.0000,-270.0000
273.9,191.0000,-270.0000
274.0,190.0000,-270.0000
274.1,190.0000,-270.0000
274.2,190.0000,-270.0000
274.3,190.0000,-270.0000
274.4,191.0000,-270.0000
274.5,190.0000,-270.0000
274.6,190.0000,-270.0000
274.7,190.0000,-270.0000
274.8,190.0000,-270.0000
274.9,190.0000,-270.0000
275.0,190.0000,-270.0000
275.1,190.0000,-270.0000
275.2,190.0000,-270.0000
275.3,190.0000,-270.0000
275.4,191.0000,-270.0000
275.5,190.0000,-270.0000
275.6,191.0000,-270.0000
275.7,190.0000,-270.0000
275.8,190.0000,-270.0000
275.9,190.0000,-270.0000
276.0,190.0000,-270.0000
276.1,190.0000,-270.0000
276.2,190.0000,-270.0000
276.3,190.0000,-270.0000
276.4,190.0000,-270.0000
276.5,190.0000,-270.0000
276.6,190.0000,-270.0000
276.7,190.0000,-270.0000
276.8,190.0000,-270.0000
276.9,190.0000,-270.0000
277.0,190.0000,-270.0000
277.1,190.0000,-270.0000
277.2,190.0000,-270.0000
277.3,190.0000,-270.0000
277.4,190.0000,-270.0000
277.5,190.0000,-271.0000
277.6,190.0000,-271.0000
277.7,190.0000,-271.0000
277.8,190.0000,-271.0000
277.9,191.0000,-271.0000
278.0,190.0000,-271.0000
278.1,190.0000,-271.0000
278.2,190.0000,-271.0000
278.3,190.0000,-271.0000
278.5,190.0000,-271.0000
278.5,190.0000,-271.0000
278.6,190.0000,-271.0000
278.7,190.0000,-271.0000
278.8,190.0000,-271.0000
279.0,190.0000,-271.0000
279.0,190.0000,-271.0000
279.2,190.0000,-271.0000
279.2,190.0000,-271.0000
279.3,190.0000,-271.0000
279.4,190.0000,-271.0000
279.5,190.0000,-271.0000
279.6,190.0000,-271.0000
279.7,190.0000,-271.0000
279.8,190.0000,-271.0000
279.9,190.0000,-271.0000
280.0,190.0000,-271.0000
280.1,190.0000,-271.0000
280.2,190.0000,-271.0000
280.3,190.0000,-271.0000
280.4,190.0000,-271.0000
280.6,190.0000,-271.0000
280.6,190.0000,-271.0000
280.7,190.0000,-271.0000
280.8,190.0000,-271.0000
280.9,190.0000,-271.0000
281.1,190.0000,-271.0000
281.2,190.0000,-271.0000
281.3,190.0000,-271.0000
281.3,190.0000,-271.0000
281.4,190.0000,-271.0000
281.6,190.0000,-271.0000
281.6,190.0000,-271.0000
281.7,190.0000,-271.0000
281.8,190.0000,-271.0000
281.9,190.0000,-271.0000
282.0,190.0000,-271.0000
282.1,190.0000,-271.0000
282.2,190.0000,-271.0000
282.3,190.0000,-271.0000
282.5,190.0000,-271.0000
282.5,190.0000,-271.0000
282.6,190.0000,-271.0000
282.7,190.0000,-271.0000
282.8,190.0000,-271.0000
282.9,190.0000,-271.0000
283.0,190.0000,-271.0000
283.1,190.0000,-271.0000
283.2,190.0000,-271.0000
283.3,190.0000,-271.0000
283.4,190.0000,-271.0000
283.5,190.0000,-271.0000
283.6,190.0000,-271.0000
283.7,191.0000,-271.0000
283.8,190.0000,-271.0000
283.9,190.0000,-271.0000
284.0,190.0000,-271.0000
284.1,190.0000,-271.0000
284.2,190.0000,-271.0000
284.3,190.0000,-271.0000
284.4,190.0000,-271.0000
284.5,190.0000,-271.0000
284.7,190.0000,-271.0000
284.8,191.0000,-271.0000
284.9,190.0000,-270.0000
285.0,190.0000,-270.0000
285.1,190.0000,-270.0000
285.1,190.0000,-270.0000
285.3,190.0000,-272.0000
285.3,190.0000,-272.0000
285.4,190.0000,-272.0000
285.5,190.0000,-272.0000
285.7,190.0000,-272.0000
285.8,191.0000,-272.0000
285.8,191.0000,-272.0000
286.0,191.0000,-272.0000
286.0,191.0000,-272.0000
286.2,190.0000,-272.0000
286.2,190.0000,-272.0000
286.3,190.0000,-272.0000
286.5,190.0000,-272.0000
286.6,190.0000,-272.0000
286.6,190.0000,-272.0000
286.7,190.0000,-272.0000
286.9,190.0000,-272.0000
286.9,190.0000,-272.0000
287.1,190.0000,-272.0000
287.1,190.0000,-272.0000
287.2,190.0000,-272.0000
287.3,190.0000,-272.0000
287.4,190.0000,-272.0000
287.5,190.0000,-272.0000
287.6,190.0000,-272.0000
287.7,190.0000,-272.0000
287.8,190.0000,-272.0000
287.9,190.0000,-272.0000
288.0,190.0000,-272.0000
288.1,190.0000,-272.0000
288.2,190.0000,-272.0000
288.3,190.0000,-272.0000
288.4,190.0000,-272.0000
288.5,190.0000,-272.0000
288.6,190.0000,-272.0000
288.7,190.0000,-272.0000
288.8,190.0000,-272.0000
288.9,190.0000,-272.0000
289.0,190.0000,-272.0000
289.1,190.0000,-272.0000
289.2,190.0000,-272.0000
289.3,190.0000,-272.0000
289.4,190.0000,-272.0000
289.5,190.0000,-272.0000
289.7,190.0000,-272.0000
289.7,190.0000,-272.0000
289.8,190.0000,-272.0000
289.9,190.0000,-272.0000
290.0,190.0000,-272.0000
290.1,191.0000,-272.0000
290.2,191.0000,-272.0000
290.3,190.0000,-272.0000
290.4,190.0000,-272.0000
290.5,190.0000,-272.0000
290.6,190.0000,-272.0000
290.7,190.0000,-271.0000
290.8,190.0000,-271.0000
290.9,190.0000,-271.0000
291.0,190.0000,-271.0000
291.1,190.0000,-271.0000
291.2,190.0000,-271.0000
291.3,190.0000,-270.0000
291.4,190.0000,-270.0000
291.5,190.0000,-270.0000
291.6,190.0000,-270.0000
291.7,190.0000,-270.0000
291.8,191.0000,-270.0000
291.9,191.0000,-270.0000
292.0,190.0000,-270.0000
292.1,190.0000,-270.0000
292.2,190.0000,-270.0000
292.3,191.0000,-270.0000
292.4,191.0000,-270.0000
292.5,190.0000,-270.0000
292.6,190.0000,-270.0000
292.7,190.0000,-270.0000
292.8,190.0000,-270.0000
292.9,190.0000,-270.0000
293.0,191.0000,-270.0000
293.1,190.0000,-270.0000
293.2,190.0000,-270.0000
293.3,190.0000,-270.0000
293.4,190.0000,-270.0000
293.5,190.0000,-270.0000
293.6,190.0000,-270.0000
293.7,190.0000,-270.0000
293.8,190.0000,-270.0000
294.0,190.0000,-270.0000
294.1,190.0000,-270.0000
294.1,190.0000,-270.0000
294.2,190.0000,-270.0000
294.3,190.0000,-270.0000
294.4,190.0000,-270.0000
294.5,190.0000,-270.0000
294.6,190.0000,-270.0000
294.7,191.0000,-270.0000
294.8,191.0000,-272.0000
294.9,190.0000,-272.0000
295.0,190.0000,-272.0000
295.1,190.0000,-272.0000
295.2,190.0000,-272.0000
295.3,190.0000,-272.0000
295.4,190.0000,-272.0000
295.5,190.0000,-272.0000
295.6,190.0000,-272.0000
295.7,190.0000,-272.0000
295.8,190.0000,-272.0000
295.9,190.0000,-272.0000
296.0,190.0000,-272.0000
296.1,190.0000,-272.0000
296.2,190.0000,-272.0000
296.3,190.0000,-272.0000
296.4,190.0000,-272.0000
296.5,190.0000,-272.0000
296.6,191.0000,-272.0000
296.7,190.0000,-272.0000
296.8,190.0000,-272.0000
296.9,190.0000,-272.0000
297.0,190.0000,-271.0000
297.1,190.0000,-271.0000
297.2,190.0000,-271.0000
297.3,190.0000,-271.0000
297.4,190.0000,-271.0000
297.5,190.0000,-271.0000
297.6,190.0000,-271.0000
297.7,190.0000,-271.0000
297.8,190.0000,-271.0000
297.9,190.0000,-271.0000
298.0,191.0000,-271.0000
298.1,191.0000,-271.0000
298.2,191.0000,-271.0000
298.3,190.0000,-271.0000
298.4,190.0000,-271.0000
298.5,190.0000,-271.0000
298.6,190.0000,-271.0000
298.7,190.0000,-271.0000
298.8,190.0000,-271.0000
298.9,190.0000,-271.0000
299.0,190.0000,-271.0000
299.1,190.0000,-271.0000
299.2,190.0000,-271.0000
299.3,190.0000,-271.0000
299.4,190.0000,-271.0000
299.5,190.0000,-271.0000
299.6,190.0000,-271.0000
299.7,190.0000,-271.0000
299.8,190.0000,-271.0000
299.9,190.0000,-271.0000
300.0,190.0000,-271.0000
300.1,190.0000,-271.0000
300.2,191.0000,-271.0000
300.3,191.0000,-271.0000
300.4,190.0000,-271.0000
300.5,191.0000,-271.0000
300.6,191.0000,-271.0000
300.7,191.0000,-271.0000
300.8,190.0000,-271.0000
300.9,190.0000,-271.0000
301.0,190.0000,-271.0000
301.1,190.0000,-271.0000
301.2,191.0000,-271.0000
301.3,191.0000,-271.0000
301.4,191.0000,-271.0000
301.5,190.0000,-271.0000
301.6,190.0000,-271.0000
301.7,190.0000,-271.0000
301.8,190.0000,-271.0000
301.9,190.0000,-271.0000
302.0,190.0000,-271.0000
302.1,190.0000,-271.0000
302.3,190.0000,-271.0000
302.3,190.0000,-271.0000
302.4,190.0000,-271.0000
302.5,190.0000,-271.0000
302.7,190.0000,-271.0000
302.7,190.0000,-271.0000
302.8,190.0000,-271.0000
302.9,190.0000,-271.0000
303.0,190.0000,-271.0000
303.1,190.0000,-271.0000
303.2,191.0000,-271.0000
303.3,191.0000,-271.0000
303.4,191.0000,-271.0000
303.5,190.0000,-271.0000
303.6,190.0000,-271.0000
303.7,190.0000,-271.0000
303.9,191.0000,-271.0000
303.9,191.0000,-271.0000
304.0,191.0000,-271.0000
304.2,191.0000,-271.0000
304.2,191.0000,-271.0000
304.3,191.0000,-271.0000
304.4,190.0000,-271.0000
304.5,190.0000,-271.0000
304.6,190.0000,-270.0000
304.7,191.0000,-270.0000
304.8,190.0000,-270.0000
304.9,190.0000,-270.0000
305.0,190.0000,-270.0000
305.1,190.0000,-270.0000
305.2,190.0000,-270.0000
305.3,190.0000,-270.0000
305.4,190.0000,-270.0000
305.5,190.0000,-270.0000
305.6,190.0000,-270.0000
305.7,190.0000,-270.0000
305.8,190.0000,-270.0000
305.9,190.0000,-270.0000
306.0,190.0000,-270.0000
306.1,190.0000,-270.0000
306.2,190.0000,-270.0000
306.3,190.0000,-270.0000
306.4,190.0000,-270.0000
306.5,190.0000,-270.0000
306.6,190.0000,-270.0000
306.7,190.0000,-270.0000
306.8,190.0000,-270.0000
306.9,190.0000,-270.0000
307.0,190.0000,-270.0000
307.1,190.0000,-270.0000
307.2,190.0000,-270.0000
307.3,190.0000,-270.0000
307.5,191.0000,-270.0000
307.5,191.0000,-270.0000
307.6,190.0000,-270.0000
307.8,190.0000,-270.0000
307.8,190.0000,-270.0000
307.9,190.0000,-270.0000
308.1,190.0000,-270.0000
308.1,190.0000,-270.0000
308.2,190.0000,-270.0000
308.4,190.0000,-270.0000
308.4,190.0000,-270.0000
308.5,190.0000,-270.0000
308.6,190.0000,-270.0000
308.7,190.0000,-270.0000
308.8,190.0000,-270.0000
309.0,190.0000,-270.0000
309.0,190.0000,-270.0000
309.1,190.0000,-270.0000
309.2,190.0000,-270.0000
309.3,190.0000,-270.0000
309.4,190.0000,-270.0000
309.5,190.0000,-270.0000
309.6,190.0000,-270.0000
309.7,190.0000,-270.0000
309.8,190.0000,-270.0000
309.9,190.0000,-270.0000
310.0,190.0000,-270.0000
310.1,190.0000,-270.0000
310.2,190.0000,-270.0000
310.3,190.0000,-270.0000
310.4,190.0000,-270.0000
310.5,190.0000,-270.0000
310.6,190.0000,-270.0000
310.7,190.0000,-270.0000
310.8,190.0000,-270.0000
310.9,190.0000,-270.0000
311.0,190.0000,-270.0000
311.1,190.0000,-270.0000
311.2,190.0000,-270.0000
311.3,190.0000,-270.0000
311.4,190.0000,-270.0000
311.5,190.0000,-270.0000
311.6,190.0000,-270.0000
311.7,190.0000,-270.0000
311.8,190.0000,-270.0000
311.9,190.0000,-270.0000
312.0,190.0000,-270.0000
312.1,190.0000,-270.0000
312.2,190.0000,-270.0000
312.3,190.0000,-270.0000
312.4,190.0000,-270.0000
312.5,190.0000,-270.0000
312.6,190.0000,-270.0000
312.7,190.0000,-270.0000
312.8,190.0000,-270.0000
312.9,190.0000,-270.0000
313.0,190.0000,-270.0000
313.1,190.0000,-270.0000
313.3,190.0000,-270.0000
313.3,191.0000,-270.0000
313.4,190.0000,-270.0000
313.5,190.0000,-270.0000
313.6,190.0000,-270.0000
313.7,190.0000,-270.0000
313.8,190.0000,-270.0000
313.9,190.0000,-270.0000
314.0,190.0000,-270.0000
314.1,190.0000,-270.0000
314.2,190.0000,-270.0000
314.3,190.0000,-270.0000
314.4,190.0000,-270.0000
314.5,190.0000,-270.0000
314.6,190.0000,-270.0000
314.7,191.0000,-270.0000
314.8,191.0000,-270.0000
314.9,190.0000,-270.0000
315.0,190.0000,-270.0000
315.1,190.0000,-270.0000
315.2,190.0000,-270.0000
315.3,190.0000,-270.0000
315.4,190.0000,-270.0000
315.6,190.0000,-270.0000
315.6,190.0000,-270.0000
315.7,190.0000,-270.0000
315.9,190.0000,-270.0000
315.9,190.0000,-270.0000
316.0,191.0000,-270.0000
316.2,190.0000,-270.0000
316.2,190.0000,-270.0000
316.3,191.0000,-270.0000
316.4,190.0000,-270.0000
316.6,190.0000,-270.0000
316.6,190.0000,-270.0000
316.7,190.0000,-270.0000
316.8,190.0000,-270.0000
316.9,190.0000,-270.0000
317.0,191.0000,-270.0000
317.1,190.0000,-270.0000
317.2,190.0000,-270.0000
317.3,190.0000,-270.0000
317.4,190.0000,-270.0000
317.5,194.0000,-265.0000
317.6,192.0000,-273.0000
317.7,192.0000,-281.0000
317.8,192.0000,-277.0000
318.0,189.0000,-294.0000
318.0,189.0000,-294.0000
318.1,170.0000,-312.0000
318.2,164.0000,-320.0000
318.4,155.0000,-327.0000
318.5,155.0000,-327.0000
318.6,137.0000,-332.0000
318.7,133.0000,-325.0000
318.7,138.0000,-324.0000
318.8,133.0000,-316.0000
318.9,136.0000,-312.0000
319.0,138.0000,-313.0000
319.1,136.0000,-312.0000
319.2,132.0000,-316.0000
319.3,132.0000,-312.0000
319.4,133.0000,-313.0000
319.5,131.0000,-311.0000
319.6,138.0000,-318.0000
319.7,134.0000,-314.0000
319.8,129.0000,-313.0000
319.9,133.0000,-310.0000
320.0,133.0000,-315.0000
320.1,134.0000,-313.0000
320.3,131.0000,-313.0000
320.4,130.0000,-311.0000
320.4,128.0000,-319.0000
320.6,130.0000,-318.0000
320.6,131.0000,-324.0000
320.7,132.0000,-327.0000
320.9,131.0000,-330.0000
321.0,132.0000,-337.0000
321.0,131.0000,-334.0000
321.1,128.0000,-337.0000
321.2,129.0000,-325.0000
321.3,128.0000,-327.0000
321.4,128.0000,-336.0000
321.5,128.0000,-325.0000
321.6,131.0000,-326.0000
321.7,135.0000,-330.0000
321.8,134.0000,-330.0000
321.9,134.0000,-344.0000
322.0,133.0000,-349.0000
322.1,131.0000,-342.0000
322.2,131.0000,-333.0000
322.3,132.0000,-333.0000
322.4,132.0000,-334.0000
322.5,138.0000,-345.0000
322.6,139.0000,-335.0000
322.7,134.0000,-316.0000
322.8,143.0000,-323.0000
322.9,142.0000,-342.0000
323.1,142.0000,-319.0000
323.1,139.0000,-326.0000
323.2,143.0000,-333.0000
323.3,143.0000,-326.0000
323.4,138.0000,-328.0000
323.5,144.0000,-336.0000
323.6,141.0000,-337.0000
323.7,142.0000,-337.0000
323.8,140.0000,-333.0000
323.9,142.0000,-342.0000
324.0,142.0000,-341.0000
324.2,143.0000,-331.0000
324.2,141.0000,-332.0000
324.3,142.0000,-344.0000
324.4,142.0000,-335.0000
324.5,144.0000,-341.0000
324.6,142.0000,-334.0000
324.7,145.0000,-343.0000
324.8,144.0000,-345.0000
324.9,146.0000,-340.0000
325.0,148.0000,-342.0000
325.1,142.0000,-339.0000
325.2,145.0000,-345.0000
325.3,146.0000,-348.0000
325.5,148.0000,-349.0000
325.5,145.0000,-343.0000
325.6,139.0000,-344.0000
325.8,142.0000,-341.0000
325.8,146.0000,-345.0000
325.9,147.0000,-350.0000
326.0,148.0000,-354.0000
326.1,150.0000,-350.0000
326.2,148.0000,-343.0000
326.3,146.0000,-342.0000
326.4,146.0000,-342.0000
326.5,138.0000,-330.0000
326.6,144.0000,-336.0000
326.7,147.0000,-337.0000
326.8,148.0000,-337.0000
326.9,140.0000,-341.0000
327.1,143.0000,-336.0000
327.2,143.0000,-336.0000
327.3,147.0000,-333.0000
327.3,138.0000,-334.0000
327.5,145.0000,-337.0000
327.6,148.0000,-336.0000
327.7,143.0000,-333.0000
327.8,143.0000,-331.0000
327.9,136.0000,-328.0000
327.9,147.0000,-324.0000
328.0,141.0000,-325.0000
328.1,146.0000,-326.0000
328.2,147.0000,-321.0000
328.3,144.0000,-321.0000
328.4,142.0000,-322.0000
328.5,146.0000,-322.0000
328.6,141.0000,-320.0000
328.7,146.0000,-317.0000
328.8,142.0000,-319.0000
328.9,144.0000,-321.0000
329.0,144.0000,-321.0000
329.1,142.0000,-325.0000
329.2,143.0000,-323.0000
329.3,147.0000,-323.0000
329.4,147.0000,-329.0000
